銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
146012818,CAL_NK225_210108_22875,CAL,202101,22875,2760,2760,25634.34,18.2436,0.0791,50,日経225
146013018,CAL_NK225_210108_23000,CAL,202101,23000,2640,2640,25634.34,18.0492,0.0791,50,日経225
146013118,CAL_NK225_210108_23125,CAL,202101,23125,2530,2530,25634.34,18.6588,0.0791,50,日経225
146013218,CAL_NK225_210108_23250,CAL,202101,23250,2420,2420,25634.34,19.0126,0.0791,50,日経225
146013318,CAL_NK225_210108_23375,CAL,202101,23375,2310,2310,25634.34,19.191,0.0791,50,日経225
146013518,CAL_NK225_210108_23500,CAL,202101,23500,2210,2210,25634.34,19.7958,0.0791,50,日経225
146013618,CAL_NK225_210108_23625,CAL,202101,23625,2070,2070,25634.34,18.0892,0.0791,50,日経225
146013718,CAL_NK225_210108_23750,CAL,202101,23750,1980,1980,25634.34,19.0279,0.0791,50,日経225
146013818,CAL_NK225_210108_23875,CAL,202101,23875,1870,1870,25634.34,18.8013,0.0791,50,日経225
146014018,CAL_NK225_210108_24000,CAL,202101,24000,1780,1780,25634.34,19.3428,0.0791,50,日経225
146014118,CAL_NK225_210108_24125,CAL,202101,24125,1660,1660,25634.34,18.5461,0.0791,50,日経225
146014218,CAL_NK225_210108_24250,CAL,202101,24250,1560,1560,25634.34,18.4826,0.0791,50,日経225
146014318,CAL_NK225_210108_24375,CAL,202101,24375,1460,1460,25634.34,18.3272,0.0791,50,日経225
146014518,CAL_NK225_210108_24500,CAL,202101,24500,1370,1370,25634.34,18.4231,0.0791,50,日経225
146014618,CAL_NK225_210108_24625,CAL,202101,24625,1270,1270,25634.34,18.0926,0.0791,50,日経225
146014718,CAL_NK225_210108_24750,CAL,202101,24750,1180,1180,25634.34,17.9968,0.0791,50,日経225
146014818,CAL_NK225_210108_24875,CAL,202101,24875,1090,1090,25634.34,17.8087,0.0791,50,日経225
196015018,CAL_NK225_210108_25000,CAL,202101,25000,1000,1000,25634.34,17.5331,0.0791,50,日経225
146015118,CAL_NK225_210108_25125,CAL,202101,25125,915,915,25634.34,17.3116,0.0791,50,日経225
196015218,CAL_NK225_210108_25250,CAL,202101,25250,835,835,25634.34,17.1352,0.0791,50,日経225
146015318,CAL_NK225_210108_25375,CAL,202101,25375,760,760,25634.34,16.9971,0.0791,50,日経225
196015518,CAL_NK225_210108_25500,CAL,202101,25500,695,695,25634.34,17.0253,0.0791,50,日経225
146015618,CAL_NK225_210108_25625,CAL,202101,25625,615,615,25634.34,16.5537,0.0791,50,日経225
196015718,CAL_NK225_210108_25750,CAL,202101,25750,555,555,25634.34,16.5086,0.0791,50,日経225
146015818,CAL_NK225_210108_25875,CAL,202101,25875,500,500,25634.34,16.4915,0.0791,50,日経225
196016018,CAL_NK225_210108_26000,CAL,202101,26000,445,445,25634.34,16.3692,0.0791,50,日経225
146016118,CAL_NK225_210108_26125,CAL,202101,26125,395,395,25634.34,16.2758,0.0791,50,日経225
196016218,CAL_NK225_210108_26250,CAL,202101,26250,350,350,25634.34,16.2146,0.0791,50,日経225
146016318,CAL_NK225_210108_26375,CAL,202101,26375,310,310,25634.34,16.1914,0.0791,50,日経225
196016518,CAL_NK225_210108_26500,CAL,202101,26500,275,275,25634.34,16.2144,0.0791,50,日経225
146016618,CAL_NK225_210108_26625,CAL,202101,26625,245,245,25634.34,16.2952,0.0791,50,日経225
196016718,CAL_NK225_210108_26750,CAL,202101,26750,215,215,25634.34,16.2801,0.0791,50,日経225
146016818,CAL_NK225_210108_26875,CAL,202101,26875,200,200,25634.34,16.692,0.0791,50,日経225
196017018,CAL_NK225_210108_27000,CAL,202101,27000,160,160,25634.34,16.1097,0.0791,50,日経225
146017118,CAL_NK225_210108_27125,CAL,202101,27125,125,125,25634.34,15.5277,0.0791,50,日経225
196017218,CAL_NK225_210108_27250,CAL,202101,27250,115,115,25634.34,15.8787,0.0791,50,日経225
146017318,CAL_NK225_210108_27375,CAL,202101,27375,115,115,25634.34,16.6474,0.0791,50,日経225
196017518,CAL_NK225_210108_27500,CAL,202101,27500,94,94,25634.34,16.3709,0.0791,50,日経225
146017618,CAL_NK225_210108_27625,CAL,202101,27625,86,86,25634.34,16.662,0.0791,50,日経225
196017718,CAL_NK225_210108_27750,CAL,202101,27750,77,77,25634.34,16.8454,0.0791,50,日経225
146017818,CAL_NK225_210108_27875,CAL,202101,27875,62,62,25634.34,16.5774,0.0791,50,日経225
196018018,CAL_NK225_210108_28000,CAL,202101,28000,50,50,25634.34,16.3653,0.0791,50,日経225
196018218,CAL_NK225_210108_28250,CAL,202101,28250,42,42,25634.34,16.9302,0.0791,50,日経225
196018518,CAL_NK225_210108_28500,CAL,202101,28500,33,33,25634.34,17.2316,0.0791,50,日経225
196018718,CAL_NK225_210108_28750,CAL,202101,28750,22,22,25634.34,17.0171,0.0791,50,日経225
196019018,CAL_NK225_210108_29000,CAL,202101,29000,21,21,25634.34,17.903,0.0791,50,日経225
196019218,CAL_NK225_210108_29250,CAL,202101,29250,16,16,25634.34,18.0872,0.0791,50,日経225
196019518,CAL_NK225_210108_29500,CAL,202101,29500,13,13,25634.34,18.4491,0.0791,50,日経225
196019718,CAL_NK225_210108_29750,CAL,202101,29750,11,11,25634.34,18.9045,0.0791,50,日経225
196010018,CAL_NK225_210108_30000,CAL,202101,30000,8,8,25634.34,18.95,0.0791,50,日経225
196024518,CAL_NK225_210212_14500,CAL,202102,14500,11030,11102,25634.34,1,0.0791,85,日経225
196025018,CAL_NK225_210212_15000,CAL,202102,15000,10530,10602,25634.34,1,0.0791,85,日経225
196025518,CAL_NK225_210212_15500,CAL,202102,15500,10040,10102,25634.34,1,0.0791,85,日経225
146025718,CAL_NK225_210212_15750,CAL,202102,15750,9790,9852,25634.34,1,0.0791,85,日経225
146026018,CAL_NK225_210212_16000,CAL,202102,16000,9540,9602,25634.34,1,0.0791,85,日経225
146026218,CAL_NK225_210212_16250,CAL,202102,16250,9290,9352,25634.34,1,0.0791,85,日経225
146026518,CAL_NK225_210212_16500,CAL,202102,16500,9040,9102,25634.34,1,0.0791,85,日経225
146026718,CAL_NK225_210212_16750,CAL,202102,16750,8790,8852,25634.34,1,0.0791,85,日経225
146027018,CAL_NK225_210212_17000,CAL,202102,17000,8550,8602,25634.34,1,0.0791,85,日経225
146027218,CAL_NK225_210212_17250,CAL,202102,17250,8300,8352,25634.34,1,0.0791,85,日経225
146027518,CAL_NK225_210212_17500,CAL,202102,17500,8050,8102,25634.34,1,0.0791,85,日経225
146027718,CAL_NK225_210212_17750,CAL,202102,17750,7800,7852,25634.34,1,0.0791,85,日経225
146028018,CAL_NK225_210212_18000,CAL,202102,18000,7560,7602,25634.34,1,0.0791,85,日経225
146028218,CAL_NK225_210212_18250,CAL,202102,18250,7310,7352,25634.34,1,0.0791,85,日経225
146028518,CAL_NK225_210212_18500,CAL,202102,18500,7070,7102,25634.34,1,0.0791,85,日経225
146028718,CAL_NK225_210212_18750,CAL,202102,18750,6820,6852,25634.34,1,0.0791,85,日経225
146029018,CAL_NK225_210212_19000,CAL,202102,19000,6570,6602,25634.34,1,0.0791,85,日経225
146029218,CAL_NK225_210212_19250,CAL,202102,19250,6330,6353,25634.34,1,0.0791,85,日経225
146029518,CAL_NK225_210212_19500,CAL,202102,19500,6090,6103,25634.34,1,0.0791,85,日経225
146029718,CAL_NK225_210212_19750,CAL,202102,19750,5840,5853,25634.34,1,0.0791,85,日経225
146020018,CAL_NK225_210212_20000,CAL,202102,20000,5600,5603,25634.34,1,0.0791,85,日経225
146020218,CAL_NK225_210212_20250,CAL,202102,20250,5360,5360,25634.34,20.7331,0.0791,85,日経225
146020518,CAL_NK225_210212_20500,CAL,202102,20500,5120,5120,25634.34,22.2548,0.0791,85,日経225
146020718,CAL_NK225_210212_20750,CAL,202102,20750,4880,4880,25634.34,22.7946,0.0791,85,日経225
146021018,CAL_NK225_210212_21000,CAL,202102,21000,4640,4640,25634.34,22.9053,0.0791,85,日経225
146021218,CAL_NK225_210212_21250,CAL,202102,21250,4400,4400,25634.34,22.758,0.0791,85,日経225
146021518,CAL_NK225_210212_21500,CAL,202102,21500,4170,4170,25634.34,23.212,0.0791,85,日経225
146021718,CAL_NK225_210212_21750,CAL,202102,21750,3930,3930,25634.34,22.6643,0.0791,85,日経225
146022018,CAL_NK225_210212_22000,CAL,202102,22000,3700,3700,25634.34,22.6157,0.0791,85,日経225
146022218,CAL_NK225_210212_22250,CAL,202102,22250,3470,3470,25634.34,22.365,0.0791,85,日経225
146022518,CAL_NK225_210212_22500,CAL,202102,22500,3250,3250,25634.34,22.4059,0.0791,85,日経225
146022718,CAL_NK225_210212_22750,CAL,202102,22750,3020,3020,25634.34,21.8274,0.0791,85,日経225
146023018,CAL_NK225_210212_23000,CAL,202102,23000,2800,2800,25634.34,21.512,0.0791,85,日経225
146023218,CAL_NK225_210212_23250,CAL,202102,23250,2590,2590,25634.34,21.3745,0.0791,85,日経225
146023318,CAL_NK225_210212_23375,CAL,202102,23375,2480,2480,25634.34,21.0752,0.0791,85,日経225
146023518,CAL_NK225_210212_23500,CAL,202102,23500,2370,2370,25634.34,20.7453,0.0791,85,日経225
146023618,CAL_NK225_210212_23625,CAL,202102,23625,2270,2270,25634.34,20.6798,0.0791,85,日経225
146023718,CAL_NK225_210212_23750,CAL,202102,23750,2170,2170,25634.34,20.5641,0.0791,85,日経225
146023818,CAL_NK225_210212_23875,CAL,202102,23875,2070,2070,25634.34,20.402,0.0791,85,日経225
146024018,CAL_NK225_210212_24000,CAL,202102,24000,1970,1970,25634.34,20.1961,0.0791,85,日経225
146024118,CAL_NK225_210212_24125,CAL,202102,24125,1870,1870,25634.34,19.9486,0.0791,85,日経225
146024218,CAL_NK225_210212_24250,CAL,202102,24250,1770,1770,25634.34,19.6612,0.0791,85,日経225
146024318,CAL_NK225_210212_24375,CAL,202102,24375,1680,1680,25634.34,19.5736,0.0791,85,日経225
146024518,CAL_NK225_210212_24500,CAL,202102,24500,1580,1580,25634.34,19.2028,0.0791,85,日経225
146024618,CAL_NK225_210212_24625,CAL,202102,24625,1490,1490,25634.34,19.0214,0.0791,85,日経225
146024718,CAL_NK225_210212_24750,CAL,202102,24750,1410,1410,25634.34,19.0134,0.0791,85,日経225
146024818,CAL_NK225_210212_24875,CAL,202102,24875,1320,1320,25634.34,18.7326,0.0791,85,日経225
146025018,CAL_NK225_210212_25000,CAL,202102,25000,1240,1240,25634.34,18.6188,0.0791,85,日経225
146025118,CAL_NK225_210212_25125,CAL,202102,25125,1160,1160,25634.34,18.452,0.0791,85,日経225
146025218,CAL_NK225_210212_25250,CAL,202102,25250,1080,1080,25634.34,18.2329,0.0791,85,日経225
146025318,CAL_NK225_210212_25375,CAL,202102,25375,1010,1010,25634.34,18.1667,0.0791,85,日経225
146025518,CAL_NK225_210212_25500,CAL,202102,25500,935,935,25634.34,17.9427,0.0791,85,日経225
146025618,CAL_NK225_210212_25625,CAL,202102,25625,850,850,25634.34,17.4607,0.0791,85,日経225
196025718,CAL_NK225_210212_25750,CAL,202102,25750,785,785,25634.34,17.3279,0.0791,85,日経225
146025818,CAL_NK225_210212_25875,CAL,202102,25875,725,725,25634.34,17.238,0.0791,85,日経225
196026018,CAL_NK225_210212_26000,CAL,202102,26000,670,670,25634.34,17.1912,0.0791,85,日経225
146026118,CAL_NK225_210212_26125,CAL,202102,26125,615,615,25634.34,17.0853,0.0791,85,日経225
196026218,CAL_NK225_210212_26250,CAL,202102,26250,560,560,25634.34,16.9184,0.0791,85,日経225
146026318,CAL_NK225_210212_26375,CAL,202102,26375,515,515,25634.34,16.9015,0.0791,85,日経225
196026518,CAL_NK225_210212_26500,CAL,202102,26500,460,460,25634.34,16.6071,0.0791,85,日経225
146026618,CAL_NK225_210212_26625,CAL,202102,26625,420,420,25634.34,16.5761,0.0791,85,日経225
196026718,CAL_NK225_210212_26750,CAL,202102,26750,385,385,25634.34,16.6,0.0791,85,日経225
146026818,CAL_NK225_210212_26875,CAL,202102,26875,350,350,25634.34,16.5671,0.0791,85,日経225
196027018,CAL_NK225_210212_27000,CAL,202102,27000,320,320,25634.34,16.5972,0.0791,85,日経225
146027118,CAL_NK225_210212_27125,CAL,202102,27125,290,290,25634.34,16.572,0.0791,85,日経225
196027218,CAL_NK225_210212_27250,CAL,202102,27250,260,260,25634.34,16.4872,0.0791,85,日経225
146027318,CAL_NK225_210212_27375,CAL,202102,27375,235,235,25634.34,16.4773,0.0791,85,日経225
196027518,CAL_NK225_210212_27500,CAL,202102,27500,215,215,25634.34,16.5559,0.0791,85,日経225
146027618,CAL_NK225_210212_27625,CAL,202102,27625,195,195,25634.34,16.5861,0.0791,85,日経225
196027718,CAL_NK225_210212_27750,CAL,202102,27750,175,175,25634.34,16.5636,0.0791,85,日経225
146027818,CAL_NK225_210212_27875,CAL,202102,27875,160,160,25634.34,16.6539,0.0791,85,日経225
196028018,CAL_NK225_210212_28000,CAL,202102,28000,150,150,25634.34,16.8783,0.0791,85,日経225
196028218,CAL_NK225_210212_28250,CAL,202102,28250,115,115,25634.34,16.639,0.0791,85,日経225
196028518,CAL_NK225_210212_28500,CAL,202102,28500,92,92,25634.34,16.6567,0.0791,85,日経225
196028718,CAL_NK225_210212_28750,CAL,202102,28750,75,75,25634.34,16.7744,0.0791,85,日経225
196029018,CAL_NK225_210212_29000,CAL,202102,29000,60,60,25634.34,16.8304,0.0791,85,日経225
196029218,CAL_NK225_210212_29250,CAL,202102,29250,49,49,25634.34,16.973,0.0791,85,日経225
196032518,CAL_NK225_210312_12500,CAL,202103,12500,12990,13092,25634.34,1,0.1364,113,日経225
196032718,CAL_NK225_210312_12750,CAL,202103,12750,12740,12842,25634.34,1,0.1364,113,日経225
196033018,CAL_NK225_210312_13000,CAL,202103,13000,12490,12592,25634.34,1,0.1364,113,日経225
196033218,CAL_NK225_210312_13250,CAL,202103,13250,12250,12342,25634.34,1,0.1364,113,日経225
196033518,CAL_NK225_210312_13500,CAL,202103,13500,12000,12093,25634.34,1,0.1364,113,日経225
196033718,CAL_NK225_210312_13750,CAL,202103,13750,11750,11843,25634.34,1,0.1364,113,日経225
196034018,CAL_NK225_210312_14000,CAL,202103,14000,11500,11593,25634.34,1,0.1364,113,日経225
196034218,CAL_NK225_210312_14250,CAL,202103,14250,11250,11343,25634.34,1,0.1364,113,日経225
196034518,CAL_NK225_210312_14500,CAL,202103,14500,11000,11093,25634.34,1,0.1364,113,日経225
196034718,CAL_NK225_210312_14750,CAL,202103,14750,10760,10843,25634.34,1,0.1364,113,日経225
196035018,CAL_NK225_210312_15000,CAL,202103,15000,10510,10593,25634.34,1,0.1364,113,日経225
196035218,CAL_NK225_210312_15250,CAL,202103,15250,10260,10343,25634.34,1,0.1364,113,日経225
196035518,CAL_NK225_210312_15500,CAL,202103,15500,10010,10093,25634.34,1,0.1364,113,日経225
196035718,CAL_NK225_210312_15750,CAL,202103,15750,9760,9843,25634.34,1,0.1364,113,日経225
196036018,CAL_NK225_210312_16000,CAL,202103,16000,9520,9594,25634.34,1,0.1364,113,日経225
196036218,CAL_NK225_210312_16250,CAL,202103,16250,9270,9344,25634.34,1,0.1364,113,日経225
196036518,CAL_NK225_210312_16500,CAL,202103,16500,9020,9094,25634.34,1,0.1364,113,日経225
196036718,CAL_NK225_210312_16750,CAL,202103,16750,8780,8844,25634.34,1,0.1364,113,日経225
196037018,CAL_NK225_210312_17000,CAL,202103,17000,8530,8594,25634.34,1,0.1364,113,日経225
146037218,CAL_NK225_210312_17250,CAL,202103,17250,8280,8344,25634.34,1,0.1364,113,日経225
146037518,CAL_NK225_210312_17500,CAL,202103,17500,8040,8094,25634.34,1,0.1364,113,日経225
146037718,CAL_NK225_210312_17750,CAL,202103,17750,7790,7844,25634.34,1,0.1364,113,日経225
146038018,CAL_NK225_210312_18000,CAL,202103,18000,7550,7594,25634.34,1,0.1364,113,日経225
146038218,CAL_NK225_210312_18250,CAL,202103,18250,7300,7345,25634.34,1,0.1364,113,日経225
146038518,CAL_NK225_210312_18500,CAL,202103,18500,7060,7095,25634.34,1,0.1364,113,日経225
146038718,CAL_NK225_210312_18750,CAL,202103,18750,6820,6845,25634.34,1,0.1364,113,日経225
146039018,CAL_NK225_210312_19000,CAL,202103,19000,6580,6595,25634.34,1,0.1364,113,日経225
146039218,CAL_NK225_210312_19250,CAL,202103,19250,6340,6345,25634.34,1,0.1364,113,日経225
146039518,CAL_NK225_210312_19500,CAL,202103,19500,6100,6100,25634.34,19.5856,0.1364,113,日経225
146039718,CAL_NK225_210312_19750,CAL,202103,19750,5860,5860,25634.34,21.5934,0.1364,113,日経225
146030018,CAL_NK225_210312_20000,CAL,202103,20000,5620,5620,25634.34,22.328,0.1364,113,日経225
146030218,CAL_NK225_210312_20250,CAL,202103,20250,5380,5380,25634.34,22.5893,0.1364,113,日経225
146030518,CAL_NK225_210312_20500,CAL,202103,20500,5140,5140,25634.34,22.5825,0.1364,113,日経225
146030718,CAL_NK225_210312_20750,CAL,202103,20750,4900,4900,25634.34,22.3963,0.1364,113,日経225
146031018,CAL_NK225_210312_21000,CAL,202103,21000,4670,4670,25634.34,22.7642,0.1364,113,日経225
146031218,CAL_NK225_210312_21250,CAL,202103,21250,4430,4430,25634.34,22.274,0.1364,113,日経225
146031518,CAL_NK225_210312_21500,CAL,202103,21500,4210,4210,25634.34,22.7523,0.1364,113,日経225
146031718,CAL_NK225_210312_21750,CAL,202103,21750,3980,3980,25634.34,22.5016,0.1364,113,日経225
146032018,CAL_NK225_210312_22000,CAL,202103,22000,3750,3750,25634.34,22.1317,0.1364,113,日経225
146032218,CAL_NK225_210312_22250,CAL,202103,22250,3530,3530,25634.34,22.0293,0.1364,113,日経225
146032518,CAL_NK225_210312_22500,CAL,202103,22500,3310,3310,25634.34,21.7788,0.1364,113,日経225
146032718,CAL_NK225_210312_22750,CAL,202103,22750,3090,3090,25634.34,21.4044,0.1364,113,日経225
146033018,CAL_NK225_210312_23000,CAL,202103,23000,2880,2880,25634.34,21.2047,0.1364,113,日経225
146033218,CAL_NK225_210312_23250,CAL,202103,23250,2670,2670,25634.34,20.8696,0.1364,113,日経225
146033518,CAL_NK225_210312_23500,CAL,202103,23500,2460,2460,25634.34,20.4151,0.1364,113,日経225
146033718,CAL_NK225_210312_23750,CAL,202103,23750,2260,2260,25634.34,20.0812,0.1364,113,日経225
146034018,CAL_NK225_210312_24000,CAL,202103,24000,2070,2070,25634.34,19.8361,0.1364,113,日経225
146034218,CAL_NK225_210312_24250,CAL,202103,24250,1880,1880,25634.34,19.4503,0.1364,113,日経225
146034518,CAL_NK225_210312_24500,CAL,202103,24500,1700,1700,25634.34,19.1291,0.1364,113,日経225
146034718,CAL_NK225_210312_24750,CAL,202103,24750,1530,1530,25634.34,18.8542,0.1364,113,日経225
146035018,CAL_NK225_210312_25000,CAL,202103,25000,1370,1370,25634.34,18.6117,0.1364,113,日経225
146035218,CAL_NK225_210312_25250,CAL,202103,25250,1210,1210,25634.34,18.2122,0.1364,113,日経225
146035518,CAL_NK225_210312_25500,CAL,202103,25500,1080,1080,25634.34,18.1855,0.1364,113,日経225
146035718,CAL_NK225_210312_25750,CAL,202103,25750,915,915,25634.34,17.3731,0.1364,113,日経225
146036018,CAL_NK225_210312_26000,CAL,202103,26000,795,795,25634.34,17.1798,0.1364,113,日経225
146036218,CAL_NK225_210312_26250,CAL,202103,26250,685,685,25634.34,16.9855,0.1364,113,日経225
146036518,CAL_NK225_210312_26500,CAL,202103,26500,590,590,25634.34,16.8832,0.1364,113,日経225
146036718,CAL_NK225_210312_26750,CAL,202103,26750,500,500,25634.34,16.6935,0.1364,113,日経225
146037018,CAL_NK225_210312_27000,CAL,202103,27000,425,425,25634.34,16.6128,0.1364,113,日経225
196037218,CAL_NK225_210312_27250,CAL,202103,27250,360,360,25634.34,16.5613,0.1364,113,日経225
196037518,CAL_NK225_210312_27500,CAL,202103,27500,300,300,25634.34,16.442,0.1364,113,日経225
196037718,CAL_NK225_210312_27750,CAL,202103,27750,250,250,25634.34,16.3779,0.1364,113,日経225
196038018,CAL_NK225_210312_28000,CAL,202103,28000,210,210,25634.34,16.4009,0.1364,113,日経225
196038218,CAL_NK225_210312_28250,CAL,202103,28250,175,175,25634.34,16.4061,0.1364,113,日経225
196038518,CAL_NK225_210312_28500,CAL,202103,28500,145,145,25634.34,16.408,0.1364,113,日経225
196038718,CAL_NK225_210312_28750,CAL,202103,28750,125,125,25634.34,16.6123,0.1364,113,日経225
196039018,CAL_NK225_210312_29000,CAL,202103,29000,99,99,25634.34,16.4524,0.1364,113,日経225
196039218,CAL_NK225_210312_29250,CAL,202103,29250,82,82,25634.34,16.5087,0.1364,113,日経225
196039518,CAL_NK225_210312_29500,CAL,202103,29500,67,67,25634.34,16.5262,0.1364,113,日経225
196039718,CAL_NK225_210312_29750,CAL,202103,29750,56,56,25634.34,16.6351,0.1364,113,日経225
196030018,CAL_NK225_210312_30000,CAL,202103,30000,46,46,25634.34,16.6905,0.1364,113,日経225
146047718,CAL_NK225_210409_17750,CAL,202104,17750,7770,7765,25634.34,34.2859,0.1364,141,日経225
146048018,CAL_NK225_210409_18000,CAL,202104,18000,7530,7521,25634.34,33.6462,0.1364,141,日経225
146048218,CAL_NK225_210409_18250,CAL,202104,18250,7290,7281,25634.34,33.1813,0.1364,141,日経225
146048518,CAL_NK225_210409_18500,CAL,202104,18500,7050,7050,25634.34,33.2708,0.1364,141,日経225
146048718,CAL_NK225_210409_18750,CAL,202104,18750,6810,6810,25634.34,32.6987,0.1364,141,日経225
146049018,CAL_NK225_210409_19000,CAL,202104,19000,6570,6570,25634.34,32.0863,0.1364,141,日経225
146049218,CAL_NK225_210409_19250,CAL,202104,19250,6330,6330,25634.34,31.4378,0.1364,141,日経225
146049518,CAL_NK225_210409_19500,CAL,202104,19500,6090,6080,25634.34,30.2935,0.1364,141,日経225
146049718,CAL_NK225_210409_19750,CAL,202104,19750,5850,5845,25634.34,29.7981,0.1364,141,日経225
146040018,CAL_NK225_210409_20000,CAL,202104,20000,5620,5620,25634.34,29.7306,0.1364,141,日経225
146040218,CAL_NK225_210409_20250,CAL,202104,20250,5380,5374,25634.34,28.7079,0.1364,141,日経225
146040518,CAL_NK225_210409_20500,CAL,202104,20500,5140,5132,25634.34,27.84,0.1364,141,日経225
146040718,CAL_NK225_210409_20750,CAL,202104,20750,4910,4910,25634.34,27.6645,0.1364,141,日経225
146041018,CAL_NK225_210409_21000,CAL,202104,21000,4680,4680,25634.34,27.1332,0.1364,141,日経225
146041218,CAL_NK225_210409_21250,CAL,202104,21250,4450,4445,25634.34,26.39,0.1364,141,日経225
146041518,CAL_NK225_210409_21500,CAL,202104,21500,4230,4223,25634.34,25.997,0.1364,141,日経225
146041718,CAL_NK225_210409_21750,CAL,202104,21750,4010,4010,25634.34,25.7926,0.1364,141,日経225
146042018,CAL_NK225_210409_22000,CAL,202104,22000,3780,3777,25634.34,24.9503,0.1364,141,日経225
146042218,CAL_NK225_210409_22250,CAL,202104,22250,3570,3570,25634.34,24.7489,0.1364,141,日経225
146042518,CAL_NK225_210409_22500,CAL,202104,22500,3350,3343,25634.34,23.9773,0.1364,141,日経225
146042718,CAL_NK225_210409_22750,CAL,202104,22750,3140,3130,25634.34,23.4667,0.1364,141,日経225
146043018,CAL_NK225_210409_23000,CAL,202104,23000,2930,2920,25634.34,22.9413,0.1364,141,日経225
146043218,CAL_NK225_210409_23250,CAL,202104,23250,2730,2730,25634.34,22.7587,0.1364,141,日経225
146043518,CAL_NK225_210409_23500,CAL,202104,23500,2530,2520,25634.34,22.0814,0.1364,141,日経225
146043718,CAL_NK225_210409_23750,CAL,202104,23750,2330,2327,25634.34,21.6569,0.1364,141,日経225
146044018,CAL_NK225_210409_24000,CAL,202104,24000,2150,2150,25634.34,21.4166,0.1364,141,日経225
146044218,CAL_NK225_210409_24250,CAL,202104,24250,1970,1970,25634.34,21.0216,0.1364,141,日経225
